,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
665161,Jeremy Pena,106,112,91,54,17,1,16,111,19,0,102,5,.248,411,.286,.411,.697,2,7,.778,3,1587,442,169,46,160,0,5,.298,1.23,2,25.69,105,289,124,14,427,.967,3.90,4.00,929.1,106,56,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,2,110,125,78,31,0,22,73,53,1,123,8,.286,430,.374,.512,.886,1,13,.929,12,1896,492,220,48,110,0,1,.301,0.88,0,19.54,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664353,Jose Urquidy,24,111,188,59,29,0,23,109,31,0,128,6,.241,531,.288,.426,.714,3,6,.667,8,2210,,226,,,0,5,,0.59,0,,24,8,4,0,12,1.000,0.50,0.78,139.0,24,1,0,0,3.69,139.0,12,5,0,0,0,0,57,1.14,573,417,24,0,0,1504,.680,6,0,5,0,.706,15.90,0,3.52,7.06,2.01,8.29,3.82,1.49,0,0,,
663656,Kyle Tucker,3,99,150,57,24,1,22,77,51,2,114,0,.260,438,.336,.470,.806,2,19,.905,7,1853,493,206,84,195,0,2,.270,0.66,2,19.91,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,4,22,19,5,4,0,1,20,14,0,19,0,.241,79,.351,.329,.680,1,1,.500,3,359,,26,,,0,1,,1.16,0,,4,1,1,0,2,1.000,0.50,0.86,21.2,4,0,0,0,2.08,21.2,2,1,0,0,0,0,5,1.52,94,65,4,0,0,211,.590,0,0,0,0,.667,16.57,0,1.43,8.31,5.82,7.89,2.08,0.42,0,0,,
671277,Luis Garcia,59,76,51,20,14,2,5,56,5,0,73,1,.290,252,.303,.421,.724,4,2,.333,3,928,262,106,28,110,1,3,.351,1.49,0,50.40,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,95,73,71,31,12,0,12,100,20,0,51,6,.176,290,.242,.341,.583,11,31,.738,4,1269,321,99,37,147,3,2,.217,1.03,0,24.17,92,33,834,1,868,.999,9.13,9.77,799.2,95,3,0,1,,,,,,,,,,,,,,,,,,,,26,1,,,,,,,,,,,,8,3.03
643289,Mauricio Dubon,1,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,55,46,51,30,7,1,8,55,19,1,49,7,.249,197,.332,.416,.748,1,1,.500,6,887,,82,,,1,3,,0.90,0,,0,5,1,1,7,.857,0.11,1.04,52.1,55,1,0,1,4.13,52.1,0,2,0,2,13,2,24,1.30,227,157,55,0,0,566,.640,7,0,0,0,.000,16.95,6,2.89,9.46,3.27,8.43,5.16,1.38,23,5,,
606160,Rafael Montero,58,58,43,19,7,1,2,60,21,2,42,2,.208,202,.289,.282,.571,0,7,1.000,8,908,,57,,,1,0,,1.35,0,,0,4,2,1,7,.857,0.10,0.98,55.2,58,0,0,1,2.59,55.2,4,2,11,13,18,2,16,1.13,226,167,58,0,0,579,.640,2,0,1,0,.667,16.31,21,2.86,9.70,3.40,6.79,3.07,0.32,19,4,,
592773,Ryne Stanek,48,31,47,7,6,0,2,49,27,1,30,0,.194,155,.310,.271,.581,2,4,.667,4,721,,42,,,0,2,,0.66,0,,0,1,0,0,1,1.000,0.02,0.20,44.1,48,0,0,0,1.22,44.1,2,1,1,4,14,3,6,1.29,184,133,48,0,0,439,.610,0,0,4,0,.667,16.26,10,1.81,9.95,5.48,6.09,1.42,0.41,21,9,,
661527,Seth Martinez,25,30,40,10,2,0,3,33,13,1,23,1,.184,125,.266,.272,.538,1,1,.500,3,523,,34,,,1,0,,0.75,0,,0,5,1,0,6,1.000,0.24,1.54,35.0,25,1,0,0,2.31,35.0,0,1,0,0,3,0,9,1.03,140,105,25,0,0,345,.660,1,0,0,0,.000,14.94,6,2.54,8.49,3.34,5.91,2.57,0.77,11,0,,
641820,Trey Mancini,12,17,22,9,2,0,6,26,5,0,17,0,.210,81,.253,.457,.710,0,0,.---,1,342,87,37,17,38,0,1,.220,0.77,0,13.50,11,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,19,85,144,55,22,1,19,77,49,3,107,9,.262,409,.350,.460,.810,9,40,.816,8,1949,471,188,75,191,0,4,.278,0.59,0,21.53,18,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.72
670541,Yordan Alvarez,64,100,84,78,17,2,31,88,64,7,111,5,.294,377,.398,.597,.995,1,1,.500,11,1794,452,225,80,182,0,6,.303,1.19,0,12.16,64,0,0,0,0,.000,0.00,-.--,0.0,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,1,116,162,46,35,0,7,62,28,0,107,6,.241,444,.293,.367,.660,0,8,1.000,13,1758,481,163,41,215,0,3,.265,0.72,0,63.43,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,9,15,40,13,7,0,6,23,12,0,19,2,.196,97,.297,.454,.751,0,2,1.000,0,426,,44,,,0,0,,0.38,0,,4,1,0,0,1,1.000,0.11,0.36,25.2,9,0,0,0,4.56,25.2,0,2,0,0,0,0,13,1.21,111,77,9,0,0,270,.630,2,0,1,0,.000,16.60,5,1.92,8.06,4.21,6.66,4.56,2.10,2,0,,
647351,Abraham Toro,21,77,100,32,11,1,9,48,21,1,50,1,.184,272,.242,.331,.573,0,1,1.000,3,1116,297,90,29,112,0,3,.188,0.77,0,30.22,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,139,157,56,19,3,3,60,41,1,112,4,.244,459,.308,.318,.626,4,8,.667,11,1859,513,146,33,180,4,5,.272,0.89,0,153.00,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,52,35,32,19,4,0,5,84,14,3,37,3,.199,186,.263,.301,.564,1,5,.833,4,869,,56,,,0,2,,1.09,0,,0,3,3,0,6,1.000,0.12,1.02,53.0,52,0,0,0,2.89,53.0,2,5,3,6,19,3,17,0.96,205,159,52,0,0,590,.680,3,0,4,0,.286,16.40,9,6.00,14.26,2.38,6.28,3.23,0.85,19,2,,
663728,Cal Raleigh,96,50,97,36,17,1,21,98,30,0,62,2,.205,303,.277,.475,.752,21,43,.672,5,1315,339,144,49,150,0,4,.218,0.52,1,14.43,83,22,758,5,785,.994,8.13,9.14,768.0,96,3,0,3,,,,,,,,,,,,,,,,,,,,21,0,,,,,,,,,,,,3,3.21
467793,Carlos Santana,26,44,59,20,5,0,8,33,24,1,28,2,.173,162,.284,.352,.636,0,0,.---,6,784,190,57,22,70,0,2,.163,0.75,0,20.25,25,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,24,101,176,55,25,3,16,86,47,2,123,2,.255,482,.322,.419,.741,0,4,1.000,6,2000,,202,,,1,3,,0.57,0,,21,8,6,0,14,1.000,0.58,1.02,124.0,24,1,0,0,3.92,124.0,7,9,1,1,0,0,54,1.37,535,372,24,0,0,1232,.620,2,0,6,0,.438,16.13,3,1.83,6.24,3.41,8.93,3.99,1.16,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,18,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,257,9,25,88,0,0,.235,3.00,0,23.90,15,0,32,1,33,.970,1.78,2.44,118.1,18,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
657024,Erik Swanson,45,27,45,4,6,0,2,54,7,1,29,1,.190,153,.230,.268,.498,1,1,.500,1,710,,41,,,2,0,,0.60,0,,1,2,3,0,5,1.000,0.11,1.05,43.0,45,0,0,0,0.84,43.0,2,0,3,4,11,1,4,0.84,163,129,45,0,0,492,.690,1,0,1,1,1.000,16.51,8,7.71,11.30,1.47,6.07,0.84,0.42,8,1,,
553993,Eugenio Suarez,16,78,115,64,22,2,25,174,67,0,109,8,.231,472,.334,.445,.779,0,0,.---,10,2283,551,210,76,194,0,4,.303,0.68,0,18.88,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,19,88,108,40,17,1,12,107,14,0,107,5,.264,406,.294,.399,.693,3,8,.727,5,1634,,162,,,1,3,,0.81,0,,19,7,5,0,12,1.000,0.63,1.06,102.2,19,0,0,0,3.16,102.2,6,3,0,0,0,0,36,1.18,429,308,19,0,0,1122,.690,5,0,3,1,.667,15.92,0,7.64,9.38,1.23,9.38,3.51,1.05,0,0,,
641487,J.P. Crawford,118,129,140,51,21,2,5,62,49,0,109,6,.252,433,.333,.344,.677,2,3,.600,8,1979,495,149,33,170,2,5,.280,0.92,0,86.60,117,269,130,11,410,.973,3.38,3.51,1022.0,118,59,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,4,2,8,3,1,0,1,6,2,0,5,0,.238,21,.304,.429,.733,0,0,.---,0,103,23,9,2,8,0,0,.286,0.25,0,21.00,2,0,4,0,4,1.000,1.00,2.12,17.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,11,99,130,43,14,0,13,88,73,1,90,1,.223,404,.341,.354,.695,0,0,.---,8,1964,481,143,48,169,0,3,.252,0.76,0,31.08,10,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,114,97,101,71,21,3,22,132,34,4,119,7,.266,448,.327,.473,.800,6,23,.793,6,1848,490,212,66,161,0,1,.329,0.96,0,20.36,114,3,325,4,332,.988,2.88,2.96,997.2,114,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,27,129,182,63,35,2,17,142,42,2,147,4,.247,594,.300,.399,.699,4,6,.600,10,2532,,237,,,3,3,,0.71,0,,27,12,14,1,27,.963,0.96,1.51,155.2,27,1,0,1,3.35,155.2,11,5,0,0,0,0,58,1.21,646,467,27,0,0,1646,.650,4,0,4,0,.688,16.27,0,3.38,8.21,2.43,8.50,3.64,0.98,0,0,,
622379,Luis Castillo,2,4,2,0,0,0,0,1,0,0,2,0,.222,9,.222,.222,.444,0,0,.---,0,37,,2,,,0,0,,2.00,0,,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,9,6,2,0,0,23,.620,0,0,0,0,.---,18.50,1,-.--,4.50,0.00,9.00,0.00,0.00,0,0,,
594835,Marco Gonzales,26,159,184,76,39,0,21,80,44,1,159,7,.277,573,.333,.455,.788,2,8,.800,14,2293,,261,,,3,6,,0.86,0,,26,7,7,0,14,1.000,0.54,0.86,146.2,26,1,0,0,3.99,146.2,10,12,0,0,0,0,65,1.38,633,440,26,0,0,1502,.660,7,0,1,1,.455,15.63,0,1.82,4.91,2.70,9.76,4.66,1.29,0,0,,
666374,Matt Brash,24,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5,2,2,0,4,1.000,0.17,0.95,38.1,24,1,0,0,4.93,38.1,3,4,0,0,5,0,21,1.64,169,115,24,0,0,440,.620,1,0,3,0,.429,18.42,1,1.88,10.57,5.63,9.16,4.93,0.70,10,0,,
571510,Matthew Boyd,1,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,8,,0,,,0,0,,3.00,0,,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,.---,8.00,0,-.--,0.00,0.00,0.00,0.00,0.00,0,0,,
670036,Matthew Festa,42,27,43,17,6,2,6,52,12,0,32,2,.209,153,.275,.392,.667,0,4,1.000,3,693,,60,,,1,0,,0.63,0,,0,3,4,0,7,1.000,0.17,1.50,42.0,42,1,0,0,3.43,42.0,2,0,2,3,6,1,16,1.05,168,126,42,0,0,464,.670,2,0,1,0,1.000,16.50,12,4.33,11.14,2.57,6.86,3.64,1.29,11,6,,
571745,Mitch Haniger,10,28,40,17,6,0,7,31,9,1,35,0,.261,134,.308,.463,.771,0,0,.---,4,563,143,62,21,53,0,0,.292,0.70,0,19.14,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,54,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,11,3,0,14,1.000,0.26,2.38,53.2,54,0,0,0,2.52,53.2,3,4,17,20,6,3,15,0.69,199,161,54,0,0,536,.660,3,0,1,0,.429,15.24,31,4.07,10.23,2.52,3.69,2.68,1.17,13,4,,
682171,Penn Murfee,50,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,2,2,0,4,1.000,0.08,0.65,55.0,50,0,0,0,2.62,55.0,4,0,0,0,5,0,16,0.89,212,165,50,0,0,533,.690,1,0,2,0,1.000,14.02,11,4.46,9.49,2.13,5.89,2.62,0.82,21,4,,
592662,Robbie Ray,26,129,138,63,25,5,24,180,53,0,124,5,.218,570,.289,.405,.694,7,13,.650,11,2487,,231,,,0,1,,0.93,0,,26,15,5,0,20,1.000,0.77,1.16,155.2,26,1,0,0,3.58,155.2,11,8,0,0,0,0,62,1.14,629,467,26,0,0,1595,.640,5,0,5,5,.579,15.98,0,3.40,10.41,3.06,7.17,3.64,1.39,0,0,,
664059,Sam Haggerty,6,30,25,23,8,1,4,36,7,2,38,3,.299,127,.348,.472,.820,1,10,.909,2,491,139,60,15,57,1,1,.386,1.20,0,31.75,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,1,19,23,14,9,0,3,25,12,0,19,0,.226,84,.320,.440,.760,1,2,.667,1,352,98,37,9,40,1,1,.281,0.83,0,28.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,6,129,114,49,20,0,17,74,31,3,124,17,.284,437,.352,.446,.798,0,0,.---,11,1772,490,195,68,152,0,4,.306,1.13,1,25.71,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,9,15,40,13,7,0,6,23,12,0,19,2,.196,97,.297,.454,.751,0,2,1.000,0,426,,44,,,0,0,,0.38,0,,4,1,0,0,1,1.000,0.11,0.36,25.2,9,0,0,0,4.56,25.2,0,2,0,0,0,0,13,1.21,111,77,9,0,0,270,.630,2,0,1,0,.000,16.60,5,1.92,8.06,4.21,6.66,4.56,2.10,2,0,,
669935,A.J. Alexy,3,8,5,5,1,0,1,5,6,0,9,0,.333,27,.455,.481,.936,0,0,.---,2,125,,13,,,0,0,,1.60,0,,0,1,0,0,1,1.000,0.33,1.50,6.2,3,0,0,0,6.75,6.2,1,0,0,0,0,0,5,2.25,33,20,3,0,0,66,.530,0,0,0,0,1.000,18.75,0,0.83,6.75,8.10,12.15,6.75,1.35,1,1,,
666969,Adolis Garcia,10,100,126,74,25,4,22,155,31,1,128,4,.253,505,.300,.450,.750,3,22,.880,6,2078,544,227,83,221,0,4,.319,0.79,0,22.96,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543543,Brad Miller,22,44,62,20,3,0,7,70,18,0,47,0,.212,222,.270,.320,.590,2,4,.667,3,914,241,71,32,91,0,1,.274,0.71,0,31.71,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656685,Brett Martin,50,60,34,21,12,0,4,35,16,3,43,0,.253,170,.316,.394,.710,0,2,1.000,7,659,0,67,0,0,1,1,.---,1.76,0,-.--,1,7,3,0,10,1.000,0.20,2.00,45.0,50,2,0,0,3.60,45.0,1,7,3,6,6,3,18,1.31,188,135,50,0,0,439,.670,0,0,6,0,.125,14.64,18,2.19,7.00,3.20,8.60,4.20,0.80,29,10,,
656271,Brock Burke,44,57,70,17,13,0,6,73,18,0,51,1,.205,249,.261,.329,.590,1,2,.667,6,1093,,82,,,2,0,,0.81,0,,0,4,1,0,5,1.000,0.11,0.66,68.2,44,0,0,0,1.57,68.2,6,3,0,4,8,4,12,1.00,270,206,44,0,0,707,.650,1,0,2,0,.667,15.92,4,4.06,9.57,2.36,6.68,2.23,0.79,10,2,,
669352,Bubba Thompson,1,19,14,9,1,0,1,24,5,0,22,2,.282,78,.341,.333,.674,0,10,1.000,0,325,86,26,7,30,1,0,.396,1.36,0,78.00,1,0,0,0,0,.000,0.00,0.00,8.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,8,3,3,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,0,28,118,1,11,43,0,0,.342,1.00,0,109.00,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,2,0,0,17,.610,0,0,0,0,.---,14.00,2,0.00,0.00,4.50,4.50,0.00,0.00,0,0,,
608369,Corey Seager,7,138,148,76,18,1,29,83,51,7,125,6,.256,489,.330,.474,.804,0,3,1.000,9,1889,551,232,72,168,0,5,.251,0.93,0,16.86,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572971,Dallas Keuchel,8,43,32,33,8,0,6,20,20,2,49,0,.343,143,.421,.524,.945,1,0,.000,4,612,,75,,,0,1,,1.34,0,,8,3,2,0,5,1.000,0.63,1.41,32.0,8,1,0,0,7.88,32.0,2,5,0,0,0,0,28,2.16,164,96,8,0,0,363,.590,0,0,3,0,.286,19.13,0,1.00,5.63,5.63,13.78,9.28,1.69,0,0,,
641540,Dane Dunning,25,166,103,66,33,2,15,117,53,0,134,10,.262,512,.338,.422,.760,3,6,.667,11,2186,,216,,,0,8,,1.61,1,,25,14,5,0,19,1.000,0.76,1.28,134.0,25,1,0,0,4.16,134.0,3,7,0,0,0,0,62,1.40,584,402,25,0,0,1370,.630,10,0,6,0,.300,16.31,0,2.21,7.86,3.56,9.00,4.43,1.01,0,0,,
642701,Dennis Santana,49,52,42,32,9,0,1,40,20,1,40,2,.235,170,.316,.306,.622,0,0,.---,4,757,,52,,,0,4,,1.24,0,,0,6,1,1,8,.875,0.14,1.43,44.2,49,1,0,1,5.44,44.2,3,6,1,3,17,2,27,1.34,196,134,49,0,0,473,.620,2,0,3,1,.333,16.95,8,2.00,8.06,4.03,8.06,6.45,0.20,32,8,,
677649,Ezequiel Duran,1,49,49,24,9,1,5,47,12,0,45,0,.237,190,.282,.374,.656,1,4,.800,3,715,202,71,23,86,0,0,.290,1.00,0,38.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657248,Glenn Otto,21,109,111,59,12,1,14,82,55,0,89,11,.231,386,.340,.376,.716,2,13,.867,10,1761,,145,,,1,4,,0.98,0,,21,7,7,1,15,.933,0.67,1.21,104.2,21,0,0,1,4.82,104.2,6,8,0,0,0,0,56,1.38,457,314,21,0,0,1065,.600,11,0,4,0,.429,16.82,0,1.49,7.05,4.73,7.65,5.07,1.20,0,0,,
622786,Jesus Tinoco,6,7,8,3,0,1,1,7,3,0,5,0,.192,26,.267,.385,.652,0,0,.---,1,123,,10,,,0,1,,0.88,0,,0,1,0,0,1,1.000,0.17,1.29,7.2,6,1,0,0,3.52,7.2,0,0,0,0,1,0,3,1.04,30,23,6,0,0,82,.670,0,0,0,0,.---,16.04,1,2.33,8.22,3.52,5.87,3.52,1.17,5,2,,
641680,Jonah Heim,6,83,108,47,20,1,13,74,40,0,81,1,.235,344,.315,.413,.728,10,47,.825,9,1523,387,142,43,153,0,2,.263,0.77,0,26.46,3,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,38,0,,,,,,,,,,,,2,3.82
642546,Jonathan Hernandez,16,26,7,10,4,0,0,14,8,1,17,1,.266,64,.356,.328,.684,2,0,.000,1,276,,21,,,0,0,,3.71,0,,0,0,1,1,2,.500,0.06,0.56,16.1,16,0,0,0,3.86,16.1,1,1,4,5,1,1,7,1.53,73,49,16,0,0,164,.590,1,1,2,0,.500,16.90,13,1.75,7.71,4.41,9.37,5.51,0.00,0,0,,
